VFID	query	vf_category
VF0465	VFG038071(gb|WP_000158233)	Immune modulation
VF0465	VFG038072(gb|YP_005796982)	Immune modulation
VF0465	VFG038073(gb|WP_001237777)	Immune modulation
VF0465	VFG038075(gb|WP_000066535)	Immune modulation
VF0465	VFG038076(gb|WP_001075368)	Immune modulation
VF0465	VFG038078(gb|YP_001083161)	Immune modulation
VF0465	VFG038080(gb|WP_000591439)	Immune modulation
VF0465	VFG038084(gb|WP_000241515)	Immune modulation
VF0465	VFG038086(gb|WP_000826955)	Immune modulation
VF0465	VFG038087(gb|YP_005796983)	Immune modulation
VF0465	VFG038088(gb|WP_000493218)	Immune modulation
VF0465	VFG038090(gb|WP_000721143)	Immune modulation
VF0465	VFG038091(gb|WP_000826956)	Immune modulation
VF0465	VFG038092(gb|YP_001083162)	Immune modulation
VF0465	VFG038094(gb|WP_000686126)	Immune modulation
VF0465	VFG038099(gb|WP_001023245)	Immune modulation
VF0465	VFG038100(gb|WP_000591446)	Immune modulation
VF0465	VFG038101(gb|YP_005796984)	Immune modulation
VF0465	VFG038102(gb|WP_015011143)	Immune modulation
VF0465	VFG038103(gb|WP_000826958)	Immune modulation
VF0465	VFG038104(gb|WP_001062923)	Immune modulation
VF0465	VFG038105(gb|WP_000591436)	Immune modulation
VF0465	VFG038106(gb|YP_001083163)	Immune modulation
VF0465	VFG038108(gb|WP_000045491)	Immune modulation
VF0465	VFG038110(gb|WP_000826961)	Immune modulation
VF0465	VFG038114(gb|WP_000686131)	Immune modulation
VF0465	VFG038115(gb|YP_005796985)	Immune modulation
VF0465	VFG038116(gb|WP_000591432)	Immune modulation
VF0465	VFG038117(gb|WP_000591433)	Immune modulation
VF0465	VFG038119(gb|WP_000686134)	Immune modulation
VF0465	VFG038121(gb|WP_001062922)	Immune modulation
VF0465	VFG038126(gb|WP_000591431)	Immune modulation
VF0465	VFG038127(gb|WP_000045503)	Immune modulation
VF0465	VFG038128(gb|YP_005796986)	Immune modulation
VF0465	VFG038129(gb|WP_000686130)	Immune modulation
VF0465	VFG038132(gb|WP_000045495)	Immune modulation
VF0465	VFG038133(gb|WP_000209956)	Immune modulation
VF0465	VFG038134(gb|WP_020752682)	Immune modulation
VF0465	VFG038139(gb|WP_001062905)	Immune modulation
VF0465	VFG038140(gb|YP_005796987)	Immune modulation
VF0465	VFG038141(gb|WP_000045498)	Immune modulation
VF0465	VFG038142(gb|WP_000045499)	Immune modulation
VF0465	VFG038143(gb|WP_000591422)	Immune modulation
VF0465	VFG038144(gb|WP_001062908)	Immune modulation
VF0465	VFG038149(gb|WP_000045516)	Immune modulation
VF0465	VFG038150(gb|WP_000209936)	Immune modulation
VF0465	VFG038151(gb|YP_005796988)	Immune modulation
VF0465	VFG038152(gb|WP_001062915)	Immune modulation
VF0465	VFG038153(gb|WP_001062906)	Immune modulation
VF0465	VFG038154(gb|WP_000686123)	Immune modulation
VF0465	VFG038155(gb|WP_000209960)	Immune modulation
VF0465	VFG038159(gb|WP_001062904)	Immune modulation
VF0465	VFG038161(gb|WP_100221759)	Immune modulation
VF0465	VFG038162(gb|WP_000209937)	Immune modulation
VF0465	VFG038163(gb|WP_000045509)	Immune modulation
VF0465	VFG038167(gb|WP_000209958)	Immune modulation
VF0465	VFG038168(gb|WP_001062920)	Immune modulation
VF0465	VFG038170(gb|WP_000209955)	Immune modulation
VF0465	VFG038171(gb|WP_020752683)	Immune modulation
VF0465	VFG038172(gb|WP_020752684)	Immune modulation
VF0464	VFG038176(gb|WP_000777882)	Immune modulation
VF0464	VFG038174(gb|WP_000777885)	Immune modulation
VF0464	VFG038177(gb|YP_001085848)	Immune modulation
VF0464	VFG038180(gb|WP_000777877)	Immune modulation
VF0464	VFG038182(gb|WP_000777875)	Immune modulation
VF0464	VFG038185(gb|WP_000777881)	Immune modulation
VF0471	VFG038191(gb|WP_002023245)	Biofilm
VF0471	VFG038189(gb|WP_000387873)	Biofilm
VF0471	VFG038190(gb|WP_001020940)	Biofilm
VF0471	VFG038192(gb|YP_001083198)	Biofilm
VF0471	VFG038194(gb|WP_002000467)	Biofilm
VF0471	VFG038195(gb|WP_000387874)	Biofilm
VF0471	VFG038197(gb|WP_001020939)	Biofilm
VF0471	VFG038203(gb|WP_000446790)	Biofilm
VF0471	VFG038205(gb|WP_000446779)	Biofilm
VF0471	VFG038206(gb|YP_001083200)	Biofilm
VF0471	VFG038209(gb|WP_020752695)	Biofilm
VF0463	VFG038216(gb|WP_000076440)	Regulation
VF0463	VFG038220(gb|YP_001083790)	Regulation
VF0463	VFG038231(gb|WP_000472465)	Regulation
VF0463	VFG038232(gb|WP_001985884)	Regulation
VF0463	VFG038235(gb|YP_001083791)	Regulation
VF0463	VFG038237(gb|WP_000226704)	Regulation
VF0463	VFG038238(gb|WP_000226703)	Regulation
VF0463	VFG038240(gb|WP_043960856)	Regulation
VF0463	VFG038243(gb|WP_134815986)	Regulation
VF0468	VFG038249(gb|WP_003384760)	Immune modulation
VF0468	VFG038247(gb|WP_001984577)	Immune modulation
VF0468	VFG038248(gb|WP_000025644)	Immune modulation
VF0468	VFG038250(gb|YP_001083314)	Immune modulation
VF0468	VFG038255(gb|WP_005140205)	Immune modulation
VF0468	VFG038258(gb|WP_012297409)	Immune modulation
VF0468	VFG038259(gb|YP_005797186)	Immune modulation
VF0653	VFG043765(gb|ABC67318)	Exotoxin
VF0653	VFG043766(gb|ABK76643)	Exotoxin
VF1333	VFG050302(gb|WP_001045627.1)	Adherence
VF1333	VFG050303(gb|WP_001045628.1)	Adherence
VF1333	VFG050304(gb|YP_001084066.1)	Adherence
VF1333	VFG050305(gb|WP_020752362.1)	Adherence
VF1333	VFG050306(gb|WP_020752546.1)	Adherence
VF1334	VFG050313(gb|WP_004644147.1)	Adherence
VF1334	VFG050314(gb|YP_001086190.1)	Adherence
VF1334	VFG050317(gb|WP_038346731.1)	Adherence
VF1334	VFG050321(gb|WP_002014066.1)	Adherence
VF1334	VFG050322(gb|WP_000537771.1)	Adherence
VF1334	VFG050323(gb|YP_005800481.1)	Adherence
VF1334	VFG050328(gb|WP_000201227.1)	Adherence
VF1334	VFG050326(gb|WP_000201229.1)	Adherence
VF1334	VFG050329(gb|YP_001086189.1)	Adherence
VF1334	VFG050332(gb|WP_020753500.1)	Adherence
VF1334	VFG050339(gb|WP_000076099.1)	Adherence
VF1334	VFG050342(gb|WP_000076098.1)	Adherence
VF1334	VFG050343(gb|YP_001086188.1)	Adherence
VF1334	VFG050353(gb|WP_000076101.1)	Adherence
VF1334	VFG050355(gb|WP_000695059.1)	Adherence
VF1334	VFG050358(gb|YP_001086187.1)	Adherence
VF1334	VFG050366(gb|WP_000695060.1)	Adherence
VF1334	VFG050367(gb|YP_005800478.1)	Adherence
VF1334	VFG050357(gb|WP_000695065.1)	Adherence
VF1334	VFG050372(gb|WP_001017033.1)	Adherence
VF1334	VFG050370(gb|WP_001017040.1)	Adherence
VF1334	VFG050373(gb|YP_001086186.1)	Adherence
VF1334	VFG050384(gb|WP_000355491.1)	Adherence
VF1334	VFG050386(gb|WP_000355489.1)	Adherence
VF1334	VFG050395(gb|YP_005797773.1)	Adherence
VF1334	VFG050400(gb|WP_000347039.1)	Adherence
VF1334	VFG050398(gb|WP_000347036.1)	Adherence
VF1334	VFG050401(gb|YP_001083930.1)	Adherence
VF1334	VFG050404(gb|WP_000347035.1)	Adherence
VF1334	VFG050413(gb|WP_000537692.1)	Adherence
VF1334	VFG050415(gb|YP_001083555.1)	Adherence
VF1334	VFG050416(gb|WP_005136899.1)	Adherence
VF1334	VFG050414(gb|WP_002027454.1)	Adherence
VF1334	VFG050418(gb|WP_004738086.1)	Adherence
VF1334	VFG050423(gb|YP_005797437.1)	Adherence
VF1334	VFG050426(gb|WP_000128078.1)	Adherence
VF1334	VFG050429(gb|YP_001083483.1)	Adherence
VF1334	VFG050432(gb|WP_000128082.1)	Adherence
VF1334	VFG050434(gb|WP_000128064.1)	Adherence
VF1334	VFG050437(gb|WP_000128076.1)	Adherence
VF1334	VFG050428(gb|WP_000128073.1)	Adherence
VF1334	VFG050440(gb|WP_000993717.1)	Adherence
VF1334	VFG050441(gb|WP_000993729.1)	Adherence
VF1334	VFG050443(gb|WP_000993715.1)	Adherence
VF1334	VFG050444(gb|YP_001086176.1)	Adherence
VF1334	VFG050446(gb|WP_000993712.1)	Adherence
VF1334	VFG050447(gb|WP_020753494.1)	Adherence
VF1334	VFG050449(gb|WP_000993719.1)	Adherence
VF1334	VFG050457(gb|WP_001274990.1)	Adherence
VF1334	VFG050455(gb|WP_001274987.1)	Adherence
VF1334	VFG050456(gb|WP_001274994.1)	Adherence
VF1334	VFG050458(gb|YP_001083395.1)	Adherence
VF1334	VFG050461(gb|WP_001274989.1)	Adherence
VF1334	VFG050463(gb|WP_001274986.1)	Adherence
VF1334	VFG050470(gb|WP_000279216.1)	Adherence
VF1334	VFG050471(gb|YP_001083394.1)	Adherence
VF1334	VFG050474(gb|WP_000279215.1)	Adherence
VF1334	VFG050485(gb|YP_001083393.1)	Adherence
VF1334	VFG050486(gb|WP_001152277.1)	Adherence
VF1334	VFG050488(gb|WP_001152269.1)	Adherence
VF1334	VFG050490(gb|WP_001152280.1)	Adherence
VF1334	VFG050493(gb|WP_001152276.1)	Adherence
VF1334	VFG050484(gb|WP_001152285.1)	Adherence
VF1334	VFG050496(gb|WP_000755275.1)	Adherence
VF1334	VFG050497(gb|WP_000755285.1)	Adherence
VF1334	VFG050499(gb|WP_000755268.1)	Adherence
VF1334	VFG050500(gb|YP_001083252.1)	Adherence
VF1334	VFG050502(gb|WP_000755281.1)	Adherence
VF1334	VFG050503(gb|WP_020752706.1)	Adherence
VF1334	VFG050505(gb|WP_000755276.1)	Adherence
VF1334	VFG050508(gb|WP_000755111.1)	Adherence
VF1334	VFG050511(gb|WP_001214061.1)	Adherence
VF1334	VFG050512(gb|WP_001214060.1)	Adherence
VF1334	VFG050514(gb|WP_001214067.1)	Adherence
VF1334	VFG050517(gb|WP_001214068.1)	Adherence
VF1334	VFG050519(gb|WP_001214065.1)	Adherence
VF1334	VFG050522(gb|YP_005800457.1)	Adherence
VF1334	VFG050524(gb|WP_085916952.1)	Adherence
VF1334	VFG050527(gb|WP_002194578.1)	Adherence
VF1334	VFG050526(gb|WP_000546629.1)	Adherence
VF1334	VFG050535(gb|YP_005800456.1)	Adherence
VF1334	VFG050537(gb|WP_000079200.1)	Adherence
VF1334	VFG050538(gb|WP_000079197.1)	Adherence
VF1334	VFG050540(gb|WP_000079192.1)	Adherence
VF1334	VFG050541(gb|YP_001086167.1)	Adherence
VF1334	VFG050544(gb|WP_000079199.1)	Adherence
VF1334	VFG050551(gb|WP_000149374.1)	Adherence
VF1334	VFG050554(gb|WP_000149377.1)	Adherence
VF1334	VFG050559(gb|WP_000149372.1)	Adherence
VF1334	VFG050564(gb|WP_000768968.1)	Adherence
VF1334	VFG050565(gb|WP_000768943.1)	Adherence
VF1334	VFG050567(gb|WP_000768964.1)	Adherence
VF1334	VFG050568(gb|YP_001086166.1)	Adherence
VF1334	VFG050570(gb|WP_000768970.1)	Adherence
VF1334	VFG050571(gb|WP_020753491.1)	Adherence
VF1334	VFG050572(gb|WP_020752638.1)	Adherence
VF1334	VFG050573(gb|WP_000768961.1)	Adherence
VF1334	VFG050576(gb|YP_005800453.1)	Adherence
VF1334	VFG050582(gb|YP_001086165.1)	Adherence
VF1334	VFG050583(gb|WP_001046489.1)	Adherence
VF1334	VFG050581(gb|WP_001046420.1)	Adherence
VF1334	VFG050585(gb|WP_020753490.1)	Adherence
VF1334	VFG050587(gb|WP_001046490.1)	Adherence
VF1334	VFG050590(gb|YP_005800452.1)	Adherence
VF1334	VFG050595(gb|WP_000788342.1)	Adherence
VF1334	VFG050593(gb|WP_000788336.1)	Adherence
VF1334	VFG050596(gb|YP_001086164.1)	Adherence
VF1334	VFG050599(gb|WP_000788337.1)	Adherence
VF1334	VFG050601(gb|WP_000788345.1)	Adherence
VF1334	VFG050604(gb|WP_134815946.1)	Adherence
VF1334	VFG050610(gb|WP_000477147.1)	Adherence
VF1334	VFG050608(gb|WP_000477151.1)	Adherence
VF1334	VFG050611(gb|YP_001085849.1)	Adherence
VF1334	VFG050614(gb|WP_000477149.1)	Adherence
VF1334	VFG050619(gb|WP_000477146.1)	Adherence
VF1334	VFG050620(gb|YP_005800187.1)	Adherence
VF1334	VFG050625(gb|WP_000389061.1)	Adherence
VF1334	VFG050626(gb|YP_001085823.1)	Adherence
VF1334	VFG050634(gb|WP_000389077.1)	Adherence
VF1334	VFG050640(gb|WP_000101096.1)	Adherence
VF1334	VFG050641(gb|YP_001085822.1)	Adherence
VF1334	VFG050655(gb|WP_000729757.1)	Adherence
VF1334	VFG050653(gb|WP_000729762.1)	Adherence
VF1334	VFG050656(gb|YP_001085821.1)	Adherence
VF1334	VFG050670(gb|WP_000505931.1)	Adherence
VF1334	VFG050671(gb|YP_001085820.1)	Adherence
VF1334	VFG050674(gb|WP_000505932.1)	Adherence
VF1334	VFG050679(gb|WP_000505928.1)	Adherence
VF1334	VFG050680(gb|YP_005800157.1)	Adherence
VF1334	VFG050682(gb|WP_001160333.1)	Adherence
VF1334	VFG050685(gb|WP_001160337.1)	Adherence
VF1334	VFG050686(gb|YP_001083312.1)	Adherence
VF1334	VFG050688(gb|WP_002001070.1)	Adherence
VF1334	VFG050689(gb|WP_002037247.1)	Adherence
VF1334	VFG050691(gb|WP_001160336.1)	Adherence
VF1334	VFG050696(gb|WP_000840549.1)	Adherence
VF1334	VFG050699(gb|WP_000840548.1)	Adherence
VF1334	VFG050700(gb|YP_001083309.1)	Adherence
VF1334	VFG050703(gb|WP_000840547.1)	Adherence
VF1334	VFG050705(gb|WP_000840555.1)	Adherence
VF1335	VFG050712(gb|WP_000730343.1)	Effector delivery system
VF1335	VFG050713(gb|YP_001083346.1)	Effector delivery system
VF1335	VFG050714(gb|WP_000730342.1)	Effector delivery system
VF1335	VFG050716(gb|WP_020752739.1)	Effector delivery system
VF1335	VFG050721(gb|WP_000730346.1)	Effector delivery system
VF1335	VFG050727(gb|WP_000870033.1)	Effector delivery system
VF1335	VFG050725(gb|WP_000870031.1)	Effector delivery system
VF1335	VFG050728(gb|YP_001083347.1)	Effector delivery system
VF1335	VFG050731(gb|WP_020752740.1)	Effector delivery system
VF1335	VFG050733(gb|WP_000870026.1)	Effector delivery system
VF1335	VFG050736(gb|WP_000870025.1)	Effector delivery system
VF1335	VFG050742(gb|WP_001196426.1)	Effector delivery system
VF1335	VFG050743(gb|YP_001083348.1)	Effector delivery system
VF1335	VFG050748(gb|WP_001196428.1)	Effector delivery system
VF1335	VFG050751(gb|WP_001196431.1)	Effector delivery system
VF1335	VFG050757(gb|WP_001166319.1)	Effector delivery system
VF1335	VFG050755(gb|WP_001166321.1)	Effector delivery system
VF1335	VFG050758(gb|YP_001083667.1)	Effector delivery system
VF1335	VFG050770(gb|WP_001020910.1)	Effector delivery system
VF1335	VFG050773(gb|YP_001085315.1)	Effector delivery system
VF1335	VFG050776(gb|WP_020753341.1)	Effector delivery system
VF1335	VFG050778(gb|WP_001020916.1)	Effector delivery system
VF1335	VFG050772(gb|WP_001020922.1)	Effector delivery system
VF1335	VFG050781(gb|WP_001020905.1)	Effector delivery system
VF1335	VFG050785(gb|WP_001112087.1)	Effector delivery system
VF1335	VFG050788(gb|YP_001083431.1)	Effector delivery system
VF1335	VFG050787(gb|WP_001112089.1)	Effector delivery system
VF1335	VFG050793(gb|WP_001112093.1)	Effector delivery system
VF1335	VFG050796(gb|WP_001112084.1)	Effector delivery system
VF1335	VFG050802(gb|WP_000865310.1)	Effector delivery system
VF1335	VFG050800(gb|WP_000865305.1)	Effector delivery system
VF1335	VFG050803(gb|YP_001083432.1)	Effector delivery system
VF1335	VFG050806(gb|WP_000865304.1)	Effector delivery system
VF1335	VFG050808(gb|WP_000784786.1)	Effector delivery system
VF1335	VFG050811(gb|WP_134815932.1)	Effector delivery system
VF1335	VFG050812(gb|YP_005797308.1)	Effector delivery system
VF1335	VFG050817(gb|WP_000841373.1)	Effector delivery system
VF1335	VFG050818(gb|YP_001084591.1)	Effector delivery system
VF1335	VFG050823(gb|WP_004841361.1)	Effector delivery system
VF1335	VFG050826(gb|WP_000773835.1)	Effector delivery system
VF1335	VFG050833(gb|YP_001084592.1)	Effector delivery system
VF1335	VFG050834(gb|WP_000836914.1)	Effector delivery system
VF1335	VFG050832(gb|WP_000836911.1)	Effector delivery system
VF1335	VFG050841(gb|WP_000836909.1)	Effector delivery system
VF1335	VFG050844(gb|WP_000594589.1)	Effector delivery system
VF1335	VFG050845(gb|WP_000594579.1)	Effector delivery system
VF1335	VFG050847(gb|YP_001084593.1)	Effector delivery system
VF1335	VFG050850(gb|WP_020753089.1)	Effector delivery system
VF1335	VFG050852(gb|WP_000594585.1)	Effector delivery system
VF1335	VFG050854(gb|WP_000594591.1)	Effector delivery system
VF1335	VFG050857(gb|WP_000301476.1)	Effector delivery system
VF1335	VFG050858(gb|WP_000301478.1)	Effector delivery system
VF1335	VFG050860(gb|WP_000301479.1)	Effector delivery system
VF1335	VFG050861(gb|YP_001084594.1)	Effector delivery system
VF1335	VFG050863(gb|WP_001218621.1)	Effector delivery system
VF1335	VFG050865(gb|WP_000301468.1)	Effector delivery system
VF1335	VFG050868(gb|WP_000301482.1)	Effector delivery system
VF1335	VFG050869(gb|YP_005798716.1)	Effector delivery system
VF1335	VFG050874(gb|WP_001989189.1)	Effector delivery system
VF1335	VFG050872(gb|WP_001985386.1)	Effector delivery system
VF1335	VFG050875(gb|YP_001085280.1)	Effector delivery system
VF1335	VFG050878(gb|WP_005119956.1)	Effector delivery system
VF1335	VFG050880(gb|WP_043961069.1)	Effector delivery system
VF1335	VFG050883(gb|WP_012297098.1)	Effector delivery system
VF1335	VFG050884(gb|YP_005799530.1)	Effector delivery system
VF1335	VFG050890(gb|YP_001085279.1)	Effector delivery system
VF1335	VFG050889(gb|WP_000783000.1)	Effector delivery system
VF1335	VFG050893(gb|WP_000782994.1)	Effector delivery system
VF1335	VFG050898(gb|WP_000782995.1)	Effector delivery system
VF1335	VFG050899(gb|YP_005799529.1)	Effector delivery system
VF1336	VFG050901(gb|WP_005119983.1)	Exoenzyme
VF1337	VFG050902(gb|WP_000935018.1)	Effector delivery system
VF1337	VFG050912(gb|WP_000898330.1)	Effector delivery system
VF1337	VFG050904(gb|WP_000482858.1)	Effector delivery system
VF1337	VFG050905(gb|WP_000935013.1)	Effector delivery system
VF1337	VFG050906(gb|WP_000898344.1)	Effector delivery system
VF1337	VFG050908(gb|WP_000482855.1)	Effector delivery system
VF1337	VFG050910(gb|WP_001178477.1)	Effector delivery system
VF1337	VFG050913(gb|YP_001083605.1)	Effector delivery system
VF1337	VFG050914(gb|YP_001086355.1)	Effector delivery system
VF1337	VFG050916(gb|WP_000935010.1)	Effector delivery system
VF1337	VFG050920(gb|WP_020752690.1)	Effector delivery system
VF1337	VFG050921(gb|WP_020752997.1)	Effector delivery system
VF1337	VFG050922(gb|WP_000898328.1)	Effector delivery system
VF1337	VFG050927(gb|WP_015451480.1)	Effector delivery system
VF1337	VFG050928(gb|WP_000898350.1)	Effector delivery system
VF1337	VFG050929(gb|WP_000898324.1)	Effector delivery system
VF1337	VFG050911(gb|WP_000934999.1)	Effector delivery system
VF1337	VFG050931(gb|WP_000482875.1)	Effector delivery system
VF1337	VFG050932(gb|WP_001178478.1)	Effector delivery system
VF1337	VFG050936(gb|WP_000482860.1)	Effector delivery system
VF1337	VFG050937(gb|WP_000934984.1)	Effector delivery system
VF1337	VFG050938(gb|YP_005798173.1)	Effector delivery system
VF1337	VFG050939(gb|YP_005798328.1)	Effector delivery system
VF1337	VFG050940(gb|YP_005800645.1)	Effector delivery system
VF1337	VFG050946(gb|WP_000083625.1)	Effector delivery system
VF1337	VFG050944(gb|WP_000083629.1)	Effector delivery system
VF1337	VFG050947(gb|YP_001084340.1)	Effector delivery system
VF1337	VFG050957(gb|WP_000556921.1)	Effector delivery system
VF1337	VFG050959(gb|WP_000556915.1)	Effector delivery system
VF1337	VFG050960(gb|YP_001084332.1)	Effector delivery system
VF1337	VFG050962(gb|WP_000556914.1)	Effector delivery system
VF1337	VFG050963(gb|WP_000556919.1)	Effector delivery system
VF1337	VFG050967(gb|WP_000556905.1)	Effector delivery system
VF1337	VFG050972(gb|WP_000972583.1)	Effector delivery system
VF1337	VFG050973(gb|YP_001084342.1)	Effector delivery system
VF1337	VFG050981(gb|YP_005798374.1)	Effector delivery system
VF1337	VFG050987(gb|YP_001084327.1)	Effector delivery system
VF1337	VFG050986(gb|WP_001047031.1)	Effector delivery system
VF1337	VFG051000(gb|WP_000568832.1)	Effector delivery system
VF1337	VFG050998(gb|WP_000568822.1)	Effector delivery system
VF1337	VFG051001(gb|YP_001084329.1)	Effector delivery system
VF1337	VFG051004(gb|WP_020753004.1)	Effector delivery system
VF1337	VFG051008(gb|WP_000568828.1)	Effector delivery system
VF1337	VFG051014(gb|WP_001190395.1)	Effector delivery system
VF1337	VFG051012(gb|WP_001190396.1)	Effector delivery system
VF1337	VFG051015(gb|YP_001084330.1)	Effector delivery system
VF1337	VFG051017(gb|WP_020752376.1)	Effector delivery system
VF1337	VFG051018(gb|WP_020753005.1)	Effector delivery system
VF1337	VFG051022(gb|WP_001190392.1)	Effector delivery system
VF1337	VFG051028(gb|WP_000471445.1)	Effector delivery system
VF1337	VFG051026(gb|WP_000471444.1)	Effector delivery system
VF1337	VFG051029(gb|YP_001084339.1)	Effector delivery system
VF1337	VFG051032(gb|WP_000471441.1)	Effector delivery system
VF1337	VFG051036(gb|WP_000471440.1)	Effector delivery system
VF1337	VFG051042(gb|WP_000653195.1)	Effector delivery system
VF1337	VFG051057(gb|YP_001084324.1)	Effector delivery system
VF1337	VFG051064(gb|WP_001119043.1)	Effector delivery system
VF1337	VFG051056(gb|WP_001119042.1)	Effector delivery system
VF1337	VFG051071(gb|YP_001084325.1)	Effector delivery system
VF1337	VFG051078(gb|WP_001066522.1)	Effector delivery system
VF1337	VFG051070(gb|WP_001066523.1)	Effector delivery system
VF1337	VFG051084(gb|WP_000020713.1)	Effector delivery system
VF1337	VFG051085(gb|YP_001084338.1)	Effector delivery system
VF1337	VFG051088(gb|WP_020753007.1)	Effector delivery system
VF1337	VFG051092(gb|WP_000020714.1)	Effector delivery system
VF1337	VFG051097(gb|WP_000096545.1)	Effector delivery system
VF1337	VFG051098(gb|WP_002001416.1)	Effector delivery system
VF1337	VFG051099(gb|YP_001084337.1)	Effector delivery system
VF1337	VFG051100(gb|WP_000987834.1)	Effector delivery system
VF1337	VFG051102(gb|WP_002009235.1)	Effector delivery system
VF1337	VFG051106(gb|WP_134815913.1)	Effector delivery system
VF1338	VFG051109(gb|YP_001083177.1)	Effector delivery system
VF1338	VFG051110(gb|YP_001083606.1)	Effector delivery system
VF1338	VFG051111(gb|YP_001084320.1)	Effector delivery system
VF1338	VFG051112(gb|YP_001086354.1)	Effector delivery system
VF1255	VFG042368(gb|AAP21063)	Effector delivery system
VF1198	VFG042960(gb|WP_009874617)	Adherence
VF1198	VFG042961(gb|WP_011848486)	Adherence
VF1198	VFG042962(gb|WP_005615186)	Adherence
VF1198	VFG042963(gb|WP_009874618)	Adherence
VF1199	VFG043522(gb|AAQ22366)	Adherence
VF1241	VFG044278(gb|WP_012263286)	Nutritional/Metabolic factor
VF1241	VFG044279(gb|WP_043947967)	Nutritional/Metabolic factor
VF1200	VFG042999(gb|ABG47033)	Adherence
VF1200	VFG043000(gb|ABG47034)	Adherence
VF1200	VFG043001(gb|ABG47035)	Adherence
VF1200	VFG043002(gb|ABG47036)	Adherence
VF1201	VFG043003(gb|ZP_07361438)	Adherence
VF1201	VFG043004(gb|ZP_07361439)	Adherence
VF1201	VFG043005(gb|ZP_07361440)	Adherence
VF0478	VFG037929(gb|WP_164927751)	Effector delivery system
VF0478	VFG038261(gb|WP_016352107)	Effector delivery system
